"xResponse","yResponse","PerceptualSharpness_1_mean","PerceptualSharpness_1_std","Loudness_1_mean","MFCC_2_std","ZCR_1_std","MFCC_1_std","Loudness_1_std","MFCC_2_mean","Energy_1_std","MFCC_3_mean","ZCR_1_mean","SpectralVariation_1_mean","Energy_1_mean","SpectralVariation_1_std","MFCC_3_std","MFCC_1_mean"
0.7033333333,0.7716666667,1.8757488759,0.0938069753,14.1824255731,0.2532953486,0.0372953756,0.3653802776,1.2231977681,0.1701559059,0.0020156026,0.3910107709,0.1227527965,0.1768226982,0.0106135452,0.0642173474,0.2319342041,1.7429910158
0.82,0.3183333333,2.0947792582,0.1402413514,17.6865163012,0.3904334845,0.0487261197,0.4537399216,2.0862297363,0.2031027747,0.006071745,0.3407941085,0.2125743519,0.1887470115,0.0156414133,0.0542358035,0.2794115808,1.0368832471
0.1066666667,0.0816666667,1.8534260196,0.1078798509,47.1690073627,0.2208108301,0.032411763,0.3091812552,4.1411753901,0.0496829981,0.0212488332,0.2319353645,0.1424560547,0.1814470008,0.129393708,0.051528723,0.2223422889,1.809290939
0.4966666667,0.92,1.740918572,0.1072412142,12.7276445763,0.2477451979,0.0305737373,0.4147531429,1.3618010234,-0.2058370411,0.002851785,0.468777976,0.1031272195,0.186222847,0.0086449616,0.0593513806,0.2181207817,2.2916254194
0.4966666667,0.3533333333,2.0118612663,0.1912209928,27.9018914666,0.3815826369,0.0508948941,0.5796778247,5.2809304459,0.3522641613,0.0202522811,0.2584859592,0.1657881303,0.2005244081,0.0439679103,0.0717495597,0.2762587316,1.5414615126
0.4983333333,0.4966666667,1.8179153404,0.0772242642,25.0306256369,0.2308035298,0.0298224018,0.2645002757,2.0644719186,-0.2281106808,0.0117196719,0.3963481988,0.0995705344,0.1469586087,0.0407626307,0.0679448799,0.2077090126,1.8497717723
0.4216666667,0.6466666667,1.7889306368,0.0519279067,40.2151592268,0.1968935318,0.0209955747,0.2124230412,3.1060386973,0.5156023448,0.0171768256,0.7090342542,0.1161998402,0.1204681428,0.1072829982,0.0414864594,0.1892221115,1.9501469931
0.5016666667,0.8133333333,1.5969042271,0.0797442879,11.6663387324,0.2031667108,0.023630013,0.1972308015,1.0202363903,-0.2271779394,0.0069716531,0.1589943102,0.0578224876,0.1081845466,0.0119326315,0.068426871,0.1866078191,2.5742777131
0.6683333333,0.9183333333,1.8956802438,0.0811851986,6.4927796267,0.2034258918,0.0379052452,0.2664304865,0.5168571446,0.0872898957,0.0007221819,0.2129040857,0.1026444869,0.1313199389,0.0021986364,0.0610243256,0.2187939268,1.9666166328
0.7483333333,0.95,1.8283475182,0.083903051,5.0935263134,0.1982443877,0.0186844536,0.215166513,0.4413516999,1.0896416429,0.0005101495,0.7202644024,0.0509643555,0.1144526541,0.0022866667,0.0704173516,0.2019678687,2.6258899056
0.4133333333,0.04,2.8103452954,0.1210415281,38.5131496217,0.3539524024,0.0237052795,0.3699783239,4.0699791057,0.0375936755,0.0314093184,0.1761318906,0.3704944957,0.227852876,0.1161775709,0.0503922826,0.3382386694,-1.1732223854
0.915,0.5033333333,2.2374143351,0.2067244556,7.7201894818,0.3523624059,0.0747477169,0.5831783441,1.1944294311,0.3366085566,0.0042422535,0.4189728725,0.2278497869,0.1908875758,0.0031245563,0.0596652239,0.3197143266,0.8366472294
0.895,0.15,2.0270533948,0.3240647026,20.872532014,1.035508715,0.079642237,1.0140835993,8.9541347463,-0.7631833929,0.0449383645,0.1211126326,0.179243608,0.1704438455,0.0432244217,0.0968128025,0.6734653489,1.3188753654
0.8833333333,0.7866666667,1.9436410717,0.2054931994,10.3096892146,0.380503698,0.0663400298,0.4072323273,0.9806693587,1.7326788376,0.0074848883,-0.6894915654,0.0937111594,0.131675057,0.0137616985,0.1221332881,0.3470196998,2.169537412
0.8083333333,0.7466666667,2.0072148786,0.1694048724,12.1755712869,0.2703392271,0.090645981,0.3879679736,1.2322113429,1.1641548093,0.0041827897,-0.5017978161,0.1573375355,0.1767036645,0.0123690355,0.1011677785,0.2652695447,2.3467445525
0.81,0.8016666667,1.8974751469,0.1301354034,10.2058525703,0.246749018,0.0538804081,0.2547458262,0.941639704,1.0883660397,0.0034414843,-0.2910979457,0.1030217951,0.1634912096,0.0084934307,0.0859743465,0.2413643174,2.575509523
0.8066666667,0.7183333333,2.1375618019,0.2256021207,11.2349189499,0.2411496063,0.1099898297,0.2757636541,1.1993153593,1.2813418285,0.0057200538,-0.513462448,0.1346768466,0.1682517883,0.0126870352,0.1116569192,0.243667826,2.0204409901
0.81,0.84,1.8372679534,0.1967178071,9.2224999253,0.3493288497,0.0595190874,0.423000673,2.3716949583,0.760770308,0.0047463422,0.2853088608,0.0752339001,0.1489245333,0.0093980563,0.1070489549,0.2972814187,1.7104119505
0.84,0.785,1.6650135842,0.0847832595,14.9887789772,0.2698995556,0.0300685132,0.3436599614,1.395597305,0.0860918037,0.0063876749,0.7836242814,0.060530229,0.1608779272,0.0206952503,0.1113287348,0.2818496012,1.9746022837
0.8666666667,0.82,1.7432694489,0.0789200644,11.0210187084,0.2593299229,0.0254166452,0.3367121634,1.0062207513,0.9992619544,0.0023125026,0.7239616919,0.0742076527,0.1682098352,0.0101445606,0.0805999775,0.2637148276,2.4344944849
0.905,0.56,1.7052004029,0.1321306304,16.3870118586,0.5364312136,0.0363571394,0.5877530127,1.6010502562,-0.1168582641,0.0047934308,0.2021923304,0.0938221325,0.1712199638,0.0162637386,0.0630553103,0.3289446274,2.8840143878
0.435,0.5166666667,1.5777080714,0.0769860621,22.1207227882,0.3539051201,0.0113830779,0.3800846587,1.9994620761,-0.6772613666,0.0067499962,-0.4789717133,0.0833296342,0.1919612664,0.0332325826,0.0535102347,0.3282601112,3.6376703402
0.6333333333,0.285,2.2215430661,0.4217830869,13.1851308094,0.4857362033,0.1186016,0.9448810407,3.8350309004,0.8506891449,0.0070658537,0.2084409161,0.1682794744,0.2093878799,0.0109105643,0.0819075185,0.4020895396,1.8665313095
0.8933333333,0.5016666667,2.2340466815,0.1163545653,9.7179650787,0.325542466,0.0745213574,0.4917032525,0.9814580821,0.1388515386,0.00273321,0.3915474188,0.2277110707,0.1929108104,0.0066298719,0.0885940083,0.3291542529,1.5722280925
0.9783333333,0.5033333333,2.3482817267,0.0663679242,6.4042686266,0.1913343271,0.0164624255,0.2440076491,0.5585824295,-1.148719859,0.0014098444,1.9165406579,0.2045953924,0.150990318,0.0118523287,0.0681047219,0.2060103834,-0.1684078397
0.9016666667,0.445,1.9612319826,0.0995342179,13.0666679677,0.2897422427,0.0516184276,0.3192558267,1.8136434424,0.9112602723,0.0030885484,-0.4457809935,0.0934448242,0.0807684327,0.0133026888,0.0514923377,0.2654006749,2.2816047642
0.9483333333,0.4866666667,1.8099949404,0.0734964845,11.5537828707,0.2185756865,0.0247694738,0.2304933811,0.9535195831,1.3672737003,0.0016611897,-0.3691402584,0.0882512873,0.1959166495,0.0095271939,0.0795847959,0.2126832909,2.9394311357
0.9716666667,0.6666666667,1.8604218488,0.1213830253,11.2164055778,0.2275684921,0.0648225723,0.2536727093,0.9787671055,1.6730807686,0.0027471332,-0.1359659589,0.1251775568,0.1811407162,0.0124041492,0.090744848,0.2331160683,2.7648685725
0.97,0.2616666667,1.5095959495,0.1148751549,14.2667309397,0.3618415976,0.0139188958,0.4420709598,1.6817144912,0.0504094231,0.0044622402,0.5686741702,0.0502596768,0.1572990692,0.0165780817,0.0714432604,0.3193967233,3.7899074006
0.8083333333,0.2283333333,1.7141053719,0.0810856809,20.7846203598,0.2615265536,0.0162305598,0.3034018349,2.1468766043,-1.2160402897,0.0074896316,0.1344468368,0.110057484,0.1826617392,0.0267048975,0.0555563089,0.2723813039,2.9447021844
0.8716666667,0.1416666667,1.4698543434,0.074798734,17.2772568734,0.389826722,0.0211482411,0.3510237706,2.479384035,-0.7404998521,0.0055227776,0.5789115725,0.0749789151,0.1251314747,0.0207206924,0.0548511291,0.2912098859,3.7464277215
0.765,0.1133333333,1.367493358,0.056817136,27.7412459424,0.3421386798,0.0132351484,0.3362958127,4.1984702255,-0.8467533931,0.0265061748,0.1544246038,0.0671664151,0.0858357826,0.0739658469,0.0502491059,0.2890947854,4.2047132847
0.49,0.4966666667,1.4167694844,0.1073748699,12.0205929424,0.2416527866,0.014257496,0.3198489765,1.0064189061,-0.0177828532,0.0029555273,0.5357609923,0.0345514471,0.1387094462,0.013527163,0.0607318836,0.2449245734,4.0861482919
0.2766666667,0.3783333333,1.5745242284,0.1383511057,27.2474198151,0.2779911616,0.0267117709,0.5133744842,11.5841397315,-0.3285131068,0.0463914623,0.4706224109,0.0641534979,0.1579856612,0.0622079976,0.0691152579,0.2776656722,3.2612286193
0.6883333333,0.3283333333,1.5793333165,0.1584066934,16.8907406923,0.5035661989,0.0334537084,0.6455469242,4.1747438949,-0.4488231055,0.011252462,0.5554769186,0.0790127841,0.1662248144,0.0215413615,0.069863797,0.3893808445,3.4006247345
0.7516666667,0.4183333333,1.4822940894,0.0946049924,15.1029432536,0.3255651423,0.0179519487,0.3973214637,1.8900258987,-0.4535245719,0.0045050986,0.3200061671,0.0737970526,0.1562041511,0.0152375257,0.0595468275,0.2636832603,3.796398433
0.7633333333,0.5566666667,1.50712704,0.0974424699,9.2615534274,0.3005196558,0.0149886369,0.4223867791,1.24902735,0.0955056484,0.0022917367,0.3334004934,0.0522849343,0.1650878423,0.0061337321,0.0704738338,0.3014871729,3.8789719709
0.8333333333,0.4983333333,1.3432632276,0.0797262484,12.0946444418,0.2599974361,0.0091820159,0.424195111,1.5479047264,0.2943987308,0.0042386108,0.1738804341,0.0452880859,0.1514327019,0.0132213576,0.0666635913,0.3533453028,4.7120999657
0.8633333333,0.4716666667,1.413838614,0.162188543,14.3095182426,0.4933810051,0.0210832571,0.6654773798,3.1530083503,0.0294277766,0.017810072,0.8296345361,0.0494828658,0.1319020897,0.0247660124,0.0825592448,0.4081289596,4.3095938304
0.8283333333,0.4,1.3888725536,0.1885883318,13.5852665047,0.4790577821,0.0241484406,0.6152815658,2.450431208,0.2566053297,0.0200991952,0.9799811859,0.046525435,0.0939759368,0.0266986721,0.0752309504,0.4880871473,4.1472439388
0.8683333333,0.3983333333,1.4778407415,0.0921536434,15.5041520676,0.4142818609,0.0217196886,0.5385724261,3.7750515919,-0.4441332993,0.0067016013,0.4701950032,0.0691306374,0.1295213743,0.0161699479,0.0639619033,0.3076696694,3.6516533809
0.8483333333,0.4516666667,1.3597583009,0.1098455695,13.8674469461,0.4068820917,0.0190128858,0.4249414998,1.9775343418,-0.0150976346,0.0062508397,0.7971167006,0.0483786843,0.148706614,0.0173239262,0.0683551033,0.3421841847,4.3881034376
0.8183333333,0.42,1.3406897338,0.1027247195,13.9806883308,0.4425044152,0.0147895167,0.4971172502,2.1772614531,0.0460284095,0.0058884487,1.0473535451,0.0431074663,0.1427601217,0.0184953454,0.0665909993,0.3897742642,4.3466946805
0.8583333333,0.4,1.3524718268,0.088745061,14.3231026475,0.3553098755,0.0155350712,0.5262648132,2.0921215488,-0.5245794307,0.0055363938,0.7220032167,0.057101163,0.14300972,0.0167279971,0.0661275088,0.3966900716,4.482910313
0.8583333333,0.4566666667,1.4592822176,0.1085775023,9.946719288,0.3536700743,0.0140978436,0.4234244004,1.451949713,-0.2349555108,0.0026011394,0.5327044394,0.0529285778,0.1434654492,0.0075315811,0.0658357694,0.3787802447,3.8809475508
0.835,0.5183333333,1.3002244926,0.0718753328,12.3127097517,0.4189666448,0.0115303255,0.372955641,1.4559977789,0.1780194902,0.0043386158,0.4979601004,0.033536044,0.1155428999,0.0158191074,0.061557584,0.3005598114,4.5530452676
0.8166666667,0.4366666667,1.3506149211,0.0883581298,14.3525759263,0.3587097023,0.0147809219,0.5239902461,2.016184473,-0.5254577283,0.0054127532,0.7131586766,0.056973544,0.1447749485,0.016754224,0.0652019023,0.3832224476,4.5066366849
0.7816666667,0.4433333333,1.3311332241,0.0844866624,12.712802455,0.4573684693,0.0160585233,0.4360514283,2.0671878384,0.0731834667,0.0045409056,0.5282345171,0.0389848189,0.1763946413,0.0152362098,0.0896707066,0.3319949916,4.3353478858
0.7683333333,0.4133333333,1.3652049856,0.086054055,11.0823750522,0.4613365995,0.0163312905,0.4905114733,1.2940140161,0.2172626226,0.0032798167,0.7072912165,0.0412320224,0.1537191528,0.0112959113,0.0746954102,0.327123003,4.3418697316
0.7183333333,0.385,1.4376884825,0.1281897097,10.375089822,0.366031002,0.0154110381,0.5270471452,1.5598373391,0.5825081464,0.0039093374,0.5721975244,0.0368596857,0.1137703801,0.0114007403,0.0644815726,0.3239620105,4.1898050661
0.7216666667,0.4333333333,1.495619596,0.0950513099,9.5068294899,0.3679017648,0.0139623796,0.4124044806,1.4729841248,0.0666175484,0.0039126654,0.3288088522,0.0540272106,0.1471582569,0.0073304536,0.0690735285,0.3050755629,3.9524912418
0.7416666667,0.4066666667,1.3832205885,0.0591190259,11.9490333841,0.2633692971,0.0106725348,0.2951430796,1.284157316,-0.0215540427,0.0025648848,0.3619506859,0.0470081676,0.1715242982,0.0110787854,0.0667881531,0.2206571353,4.1898448717
0.52,0.2516666667,1.5204585278,0.0941031529,16.6691039572,0.3382948197,0.0158893503,0.4706294034,1.9280096884,-0.0230890312,0.005427775,0.4652922061,0.0602860884,0.1497529504,0.0203009625,0.0638829343,0.27869636,3.4785146345
0.5433333333,0.54,1.5464900366,0.1446650751,9.7022302924,0.3604373575,0.025452288,0.5558179702,1.7696174453,0.5247113921,0.0027935657,0.5324972748,0.0472440498,0.1173362614,0.0081855174,0.0641909744,0.2553662564,3.826057304
0.545,0.4433333333,1.4024211898,0.1073008968,12.7238464075,0.4585729887,0.0131886744,0.5470011248,2.0538955122,0.4157258231,0.0050290847,0.2302416299,0.0484730114,0.1157270643,0.0150498145,0.0643615459,0.3843594959,4.4753201366
0.555,0.4433333333,1.3398099424,0.1035075231,11.3137838091,0.3664115492,0.0105704327,0.5040079306,1.4835142845,0.5869192361,0.0041456239,0.4719747875,0.0379472212,0.1261159946,0.0138285999,0.0746617095,0.4359878765,4.7249388501
0.555,0.395,1.4734649744,0.1212307954,10.4910571921,0.3450649708,0.0151091253,0.5180025257,1.3092152785,0.1979768932,0.0042826681,0.4569637581,0.0405384411,0.0835622433,0.0105847626,0.0571279277,0.2752670638,3.9748860739
0.655,0.4033333333,1.6034095474,0.1427901733,14.1160907802,0.3091920152,0.0261440398,0.6015647132,2.0573787584,-0.2574179489,0.002894658,0.1983611186,0.0831243342,0.18987307,0.0117659395,0.0629508112,0.2902421919,3.3026906355
0.6683333333,0.35,1.4983496337,0.11337507,14.9802989645,0.3910134199,0.0183542752,0.4954210546,2.6694486866,-0.0175994489,0.007706172,0.3457713915,0.0642866655,0.1539327952,0.0169326871,0.0685623526,0.3733357893,3.7061462358
0.69,0.4233333333,1.398404221,0.1160101715,11.393613162,0.3642181531,0.0148698162,0.5804368449,2.0325940967,0.3373791947,0.0058848814,0.3547378746,0.0480846058,0.153437299,0.0125177648,0.0814584074,0.3463689285,4.498275092
0.4183333333,0.2233333333,1.4752252661,0.0828846508,22.3106471669,0.3848962426,0.0203797751,0.4306903925,5.947947118,-0.9483354657,0.0176449109,0.1172707599,0.0898714933,0.1211070672,0.035620824,0.0630473589,0.2552616242,3.655746782
0.505,0.5083333333,1.4716932435,0.0903226028,10.7828610771,0.3494056739,0.0152582191,0.4610214493,1.4788091223,0.3331603825,0.0032586384,0.1694817259,0.0501209606,0.116352922,0.0095181568,0.0649902977,0.2791877209,3.9078340945
0.505,0.4133333333,1.8803975524,0.2272959568,13.2558934709,0.5425995989,0.083578854,0.5456172093,1.7719408845,0.782540157,0.0055831845,0.2129206341,0.1037264737,0.1539579746,0.0139129804,0.0762133136,0.4822678278,2.673448926
0.41,0.5483333333,1.3914144791,0.0977323194,15.1030989156,0.2796651001,0.0149978526,0.3657039176,1.2776460488,-0.3240621415,0.0047414032,0.2619133525,0.0439064719,0.1511409985,0.0195138177,0.0730574865,0.2516791126,3.8020140147
0.3933333333,0.64,1.4393681522,0.0710457509,14.6069102009,0.2762112939,0.0117659433,0.3111001573,1.6178197709,0.3646016063,0.0057402209,0.795223156,0.0392345082,0.1467956841,0.0205511849,0.076750867,0.2438526973,3.5941428444
0.1683333333,0.1366666667,1.7994694759,0.1854272106,34.628649585,0.6206385505,0.0331328538,0.6311427243,8.5608611937,-0.8723089577,0.070037845,-0.2531717373,0.1273581765,0.1508617374,0.1025466004,0.0794810596,0.4345601328,2.0003046497
0.1516666667,0.4233333333,1.5665219173,0.1370379808,20.7730191665,0.2995943647,0.0208356602,0.4259540377,1.8679203019,-0.3874868257,0.0062108283,0.2127551927,0.0627607866,0.1459378226,0.0301711288,0.0599515612,0.2185918643,3.1977160831
0.0533333333,0.6216666667,1.2295462505,0.075297941,14.78211214,0.360918319,0.0116964067,0.4133959851,1.6781934118,-0.3858665725,0.0072775466,0.7781205384,0.0397782759,0.1466625879,0.0218323933,0.0738061779,0.3207116767,4.9712666284
0.505,0.5983333333,2.0411488579,0.3190923373,21.7675102143,0.4500171789,0.0759416104,0.8189494594,3.0207742198,0.4972360031,0.0096170671,0.6666339689,0.1401145241,0.1802057786,0.031918594,0.0744598131,0.4133097583,1.8526961954
0.5633333333,0.7166666667,1.7866871648,0.1384170118,13.4877238747,0.4220349849,0.0312151276,0.5122625366,2.164532301,0.1673622029,0.0048710037,0.8065596224,0.0758112127,0.149285924,0.0135037098,0.0740437972,0.4534165779,2.7714277241
0.37,0.8833333333,1.576327153,0.0654447543,13.2691131018,0.2578166475,0.0179591468,0.2271806462,1.4439033452,-0.4919185009,0.0034353832,0.5482785914,0.0663285689,0.1786136685,0.0118398762,0.0765242744,0.2314984663,2.9483040078
0.1616666667,0.9716666667,1.6560665613,0.0930247745,13.2499104971,0.363229589,0.0238475373,0.3615578191,1.3487884755,-0.4067173119,0.0019984883,0.5821653007,0.0807106712,0.1770241292,0.0103711202,0.0682719741,0.2200121773,2.7615915025
0.1066666667,0.7633333333,1.5431996201,0.0872537407,12.1768098006,0.2851287948,0.020341997,0.3449956799,1.4766718071,-0.2973923483,0.0032301771,0.7134675924,0.054704146,0.1647474605,0.0116494058,0.0789072202,0.3264591649,3.037006418
0.3116666667,0.3716666667,1.7315270134,0.3143292475,13.6940876556,0.4548969482,0.0635649939,0.7220814334,2.0964124014,0.0375295119,0.0095981669,0.6741946625,0.0761108398,0.150000435,0.018034915,0.0880224291,0.3699161252,2.8041099927
0.1966666667,0.25,1.6047235466,0.144922463,19.1202387547,0.4083747348,0.0264668166,0.4988511251,2.6314888278,0.0202829165,0.0101849696,0.7044717746,0.0606023615,0.1252374433,0.0300903086,0.0664693095,0.3502794866,2.9666873646
0.3783333333,0.3116666667,1.3376330552,0.0738802636,11.0163968913,0.4505751311,0.01668028,0.4032723782,1.4834522276,-0.0503708962,0.0030402387,0.3698553096,0.0508977717,0.13145507,0.0103378192,0.0729827172,0.399109218,4.2619574971
0.8433333333,0.03,2.241423073,0.1213324231,13.2290814751,0.2961672936,0.0408665961,0.3976615986,1.2215277782,0.730871361,0.0035822527,0.8870059269,0.2815052379,0.2255828645,0.0110240073,0.0638131392,0.3366665567,0.4654801299
0.9433333333,0.185,1.947194557,0.1130911101,7.7268612976,0.4798561746,0.0604246526,0.8025619713,1.1722844827,-0.2040189523,0.0018096245,0.2504899773,0.1673861417,0.1673224647,0.0037902007,0.0715117584,0.818510527,1.499866679
0.9083333333,0.4866666667,2.3040488256,0.1876794245,12.4893489139,0.218543817,0.0573168589,0.3819232321,1.4676278256,-0.2427912535,0.0013183508,0.6350559276,0.2115367543,0.197943071,0.006851588,0.0588151485,0.2509579439,1.3413273423
0.34,0.6583333333,1.6549733437,0.1180719736,10.3081480728,0.3155447532,0.0337122913,0.5284909466,1.1262828566,-0.3348200666,0.0019038603,0.9563735776,0.0937832919,0.1774440193,0.0061680734,0.0646238801,0.4435291072,3.072463914
0.2883333333,0.6566666667,1.8523076611,0.0693326675,10.8939152939,0.3304464211,0.030826029,0.2604007438,1.0925407244,-0.2268174301,0.0021018937,0.5819497218,0.0855546431,0.1655375047,0.0079411919,0.0809457805,0.2606620642,1.9197293796
0.4266666667,0.4083333333,1.6192711838,0.0890191805,14.1432343081,0.3405218306,0.0229378288,0.3673515093,1.8459809775,-0.7392058257,0.0042657787,0.3719800083,0.089510831,0.1662054435,0.0126683463,0.0746135709,0.416183199,3.0508714709
0.3866666667,0.3133333333,1.6715476036,0.1042869047,19.1333569726,0.4151321328,0.0251038514,0.4020182616,3.9117803445,-0.8346456754,0.0123303147,0.4102170969,0.1049360795,0.1666872232,0.0252036564,0.0679477162,0.3767585537,2.9069209924
0.4966666667,0.3116666667,1.512888901,0.1564233514,11.4544323946,0.3989399454,0.0258732689,0.6645491813,1.7598619726,-0.3858191319,0.0026444652,0.6222991664,0.0684592507,0.1751174045,0.0091916513,0.0780459255,0.4872996148,3.4249144707
0.64,0.205,1.3724960211,0.1521965859,20.0730427595,0.5093689332,0.0161987596,0.6645597744,5.9019628935,-0.1668334589,0.0372100034,0.4644812691,0.057212136,0.1477173429,0.0454913319,0.0805452933,0.4590723695,4.2944643251
0.52,0.0633333333,1.7291104437,0.1748834703,25.427635227,0.7804755102,0.0363304674,0.5327189794,7.0619725157,0.2455398761,0.0395253315,0.3972038839,0.0755615234,0.1353283385,0.06327011,0.0750080443,0.3788877041,3.259602409
0.4283333333,0.0683333333,1.9605896524,0.2799846558,37.8460286674,0.4025008327,0.0546474997,0.5139017301,6.9442632155,1.2585252259,0.0593255984,0.1236540851,0.0797563033,0.069732794,0.1629506394,0.0552580374,0.3214344879,3.2614165083
0.7166666667,0.3983333333,1.5798857394,0.1379150421,22.5725330602,0.3113374937,0.0401348003,0.6343561898,2.4120832726,-0.2058696021,0.0063860933,0.1503062585,0.0893055309,0.1976713608,0.0344977953,0.0717470928,0.3614496292,3.0100370846
0.5916666667,0.3466666667,1.5043908547,0.1079981325,23.4833977103,0.337468823,0.0236111766,0.4132336395,2.1185860035,-0.0207188623,0.0117178903,0.1182567579,0.0561523438,0.1715741749,0.0477917118,0.0821642233,0.3289988209,3.3468164039
0.32,0.4966666667,1.3908785969,0.0929783129,26.8490924311,0.2873143823,0.011370677,0.3492246672,2.8648197408,-0.2160923271,0.0139023802,0.3279012128,0.0582885742,0.1777925276,0.0566173021,0.0622618562,0.2427260064,3.9182850203
0.1933333333,0.56,1.4468985194,0.0982591444,30.7869887067,0.2550209818,0.012865337,0.301180639,3.2354479776,-0.3536581903,0.0150638795,0.5184316797,0.0620838512,0.1788772531,0.0739435919,0.0626661711,0.2682434521,3.8877266825
0.1166666667,0.7466666667,1.4313902622,0.0732584303,22.7826955771,0.2404139877,0.0125373365,0.2613855726,1.8347959065,-0.9124685749,0.019353519,0.9884896219,0.0290249911,0.0888937692,0.0836905517,0.0682488669,0.2301863617,2.5762392618
0.1083333333,0.3033333333,2.0037342439,0.3744177254,23.8708600259,0.3492837537,0.0362014336,0.8022868678,3.2338633335,0.1088242764,0.0432441648,-0.2046405212,0.034473766,0.063764033,0.1166198737,0.0832539878,0.1933760757,1.5000240688
0.0866666667,0.8833333333,1.4718107785,0.0658346375,15.9902268337,0.2090815016,0.0087975775,0.2249694233,1.2479440468,0.0690095996,0.0135505274,-0.0922441568,0.0142045455,0.0524608045,0.0471879701,0.0492386619,0.1973177026,3.1903830009
0.6916666667,0.9416666667,1.5567588018,0.1040126799,6.7756367568,0.2736429324,0.0153503947,0.3987585208,0.6644245224,-0.2730783616,0.002862001,-0.0063779002,0.0198586204,0.0747953732,0.0079684164,0.0784238846,0.2409119304,2.751762574
0.655,0.6433333333,1.4758752107,0.0947452066,12.0657741834,0.2693774299,0.0212205636,0.3645421466,1.6894760688,-0.6742262484,0.0093532692,0.1448617061,0.0248746005,0.0906424462,0.0234215266,0.0916261229,0.2616513591,2.8921670083
0.065,0.9483333333,1.5800344162,0.1417538842,25.2116772008,0.3044740639,0.016013244,0.3731626916,2.5487276502,0.2900703817,0.0337451811,0.7365862116,0.0254683061,0.1473142402,0.0994376664,0.1185221995,0.3062764539,2.7420969128
0.1016666667,0.9416666667,1.7536629854,0.0877588943,16.8457995796,0.2502242831,0.0226592324,0.2779177257,1.5894002054,0.4977541532,0.0096053347,0.676909657,0.0472966974,0.1585568671,0.0298467946,0.0967399147,0.2387093128,2.4197010774
0.1066666667,0.7916666667,1.6031265765,0.10918147,25.1917398501,0.2963561919,0.0172747298,0.3187541791,2.6999722422,0.349318981,0.0293854655,0.4545426454,0.0365711559,0.1383057623,0.0761075131,0.0866803884,0.264665674,2.8842793693
0.5016666667,0.5066666667,1.7594590071,0.1274743092,17.6658669263,0.3462134067,0.0247803598,0.4120841371,2.0189101796,0.0336236874,0.0064086185,0.3821552127,0.0735584606,0.1561462963,0.0231039529,0.0840591969,0.3675532333,2.5786524126
0.5083333333,0.47,1.6082514316,0.1003053302,20.1011604304,0.2979941694,0.0172835647,0.3532839218,2.213558607,0.3101045821,0.0162015765,0.5853912929,0.0298628374,0.17887883,0.0547096121,0.1209072137,0.2677975932,2.5549356063
0.48,0.4616666667,1.7665192214,0.1363549969,19.2413281002,0.3130920364,0.029837405,0.4288702017,2.1142940722,0.3221913353,0.0095669492,0.4669962994,0.058371804,0.1709457313,0.0324525875,0.0969945158,0.2948025851,2.5418095425
0.4733333333,0.4316666667,1.7420453051,0.1128952771,24.3661484206,0.3400903138,0.0249626728,0.3620279411,2.5485003438,0.0113275721,0.0140300612,0.3137504627,0.0619451349,0.16957376,0.050259822,0.0966854379,0.3043451001,2.3935978708
0.3616666667,0.3333333333,1.6039017077,0.0773559772,23.0990710226,0.3280981244,0.0215947941,0.4140885228,3.159374486,-0.6320989648,0.0112009014,0.711494284,0.0958529386,0.1369554793,0.038503062,0.0581143542,0.414236079,3.528571167
0.5733333333,0.5683333333,1.3306738707,0.1143163269,11.9522622622,0.3449887266,0.0126127845,0.4890300924,1.6556567249,0.1646843098,0.0047801553,0.3296795947,0.0438565341,0.1691513135,0.0128865922,0.073277161,0.2629078658,4.6890696262
0.585,0.4666666667,1.2647103267,0.1134597304,12.9648816837,0.4750374138,0.0121162812,0.5671201851,2.1292780851,0.2310223229,0.0102582787,0.5344192658,0.0417924361,0.1469919627,0.0183363179,0.0742290588,0.319678879,4.9595395248
0.62,0.0416666667,2.3539307612,0.3137945137,16.9456389337,0.5112445801,0.0990848692,0.5746125849,6.5532592218,-0.2566814158,0.0188444181,0.1329682307,0.2514481978,0.1396309679,0.0213330249,0.0824893576,0.4510978587,1.1090792803
0.4416666667,0.5633333333,1.276349841,0.0969439832,17.0587068632,0.415000281,0.008638399,0.5269076034,2.8843167357,-0.0035082787,0.0130620817,0.5461555793,0.047907049,0.14882672,0.0304533112,0.0772491718,0.3821967324,4.9597414728
0.085,0.785,1.5832695555,0.154059569,27.6281402773,0.2354749046,0.0193734724,0.3474464403,3.3711974865,0.3083420164,0.0239110941,0.0163910956,0.0381525213,0.1262652883,0.0824643333,0.0776210063,0.2277188777,3.407182387
0.14,0.4966666667,1.2947470673,0.1091524903,20.6794249655,0.3071531468,0.0078539968,0.455702192,2.8065643943,0.4245164835,0.0301943129,1.0770025541,0.0283092152,0.1304365942,0.0625395007,0.0867557541,0.2513543962,4.0305282299
0.6133333333,0.2316666667,1.9206773183,0.1491711678,15.9618136167,0.5623097203,0.0476300092,0.4724008206,2.2697533102,-0.4709709089,0.0053941158,0.9690887413,0.1630803888,0.1906811551,0.0157192464,0.0836508794,0.4957649367,1.7624094424
